LA,Ofsted URN,URN
Hillingdon,EY561560,710236
Hillingdon,2529506,710241
Hillingdon,EY334587,710246
Hillingdon,2704210,710247
Hillingdon,2563374,710248
Hillingdon,EY283194,710250
Hillingdon,EY367772,710251
Hillingdon,2756116,710253
Hillingdon,EY422343,710254
Hillingdon,2617859,710255
Hillingdon,EY250701,710257
Hillingdon,EY540826,710258
Hillingdon,EY471555,710259
Hillingdon,138790,710260
Hillingdon,EY363813,710261
Hillingdon,2590198,710262
Hillingdon,EY424626,710271
Hillingdon,2723803,710272
Hillingdon,EY253306,710276
Hillingdon,EY554965,710277
Sutton,2580463,713056
Sutton,EY555598,713057
Sutton,EY431586,713058
Sutton,122883,713059
Waltham Forest,EY406932,713061
Waltham Forest,EY544570,713065
Waltham Forest,EY541333,713073
Waltham Forest,EY552300,713086
Waltham Forest,156160,713091
Waltham Forest,EY553972,713097
Waltham Forest,EY545559,713110
Waltham Forest,EY446399,713115
Waltham Forest,EY299639,713121
Waltham Forest,EY441811,713135
Waltham Forest,EY486858,713143
Waltham Forest,EY318555,713152
Waltham Forest,EY337159,713154
Waltham Forest,EY269193,713157
Waltham Forest,EY384651,713171
Waltham Forest,EY561042,713179
Waltham Forest,2535846,713180
Waltham Forest,2612966,713181
Waltham Forest,EY394250,713184
Knowsley,2551883,717106
Knowsley,2535519,717114
Knowsley,2687425,717118
Knowsley,2544929,717128
Knowsley,999999,717129
Knowsley,999999,717134
Liverpool,EY427494,717200
Liverpool,EY251043,717205
Liverpool,962031,717206
Liverpool,EY406599,717209
Liverpool,EY306017,717211
Liverpool,322334,717212
Liverpool,EY467304,717214
Liverpool,2511742,717218
Liverpool,EY552897,717222
Liverpool,2594935,717225
Liverpool,2597097,717226
Liverpool,2608532,717238
Liverpool,EY440580,717243
Liverpool,EY423470,717247
Liverpool,EY457493,717249
Liverpool,2619172,717251
Liverpool,TY0323021,717254
Manchester,CA000038,719710
Manchester,EY398621,719711
Manchester,503919,719712
Manchester,CA000038,719714
Manchester,2727333,719719
Manchester,2746483,719721
Manchester,CA000038,719722
Manchester,2753989,719731
Oldham,2512789,720364
Oldham,2757182,720374
Oldham,2757237,720377
Oldham,961239,720393
Oldham,2640713,720401
Oldham,2757362,720404
Rochdale,2677479,720790
Rochdale,EY316141,720791
Rochdale,EY363077,720795
Rochdale,EY365515,720802
Rochdale,EY469588,720815
Rochdale,EY101683,720819
Rochdale,EY344617,720824
Rochdale,EY316073,720829
Rochdale,EY493225,720858
Rochdale,316146,720861
Rochdale,EY497155,720866
Rochdale,EY292743,720872
Rochdale,EY550938,720888
Rochdale,EY405684,720903
Rochdale,2697314,720904
Rochdale,EY538134,720906
Rochdale,EY288742,720909
Rochdale,EY470216,720923
Rochdale,EY554178,720925
Rochdale,EY469444,720937
Rochdale,2731036,720941
Rochdale,EY561459,720950
Rochdale,EY548262,720951
Rochdale,421252,720959
Rochdale,EY559339,720963
Rochdale,EY431421,720964
Rochdale,559237,720970
Rochdale,EY476129,720971
Rochdale,2591511,720973
Rochdale,2576200,720977
Rochdale,EY472899,720979
Rochdale,2514882,720981
Rochdale,CA000038,720982
Rochdale,EY452002,720983
Rochdale,EY410597,720984
Rochdale,EY414201,720989
Rochdale,438645,720991
Rochdale,2699405,720992
Rochdale,EY316158,720993
Rochdale,261983,721001
Rochdale,EY250589,721003
Rochdale,EY546247,721008
Rochdale,EY544012,721010
Rochdale,2697474,721011
Rochdale,EY292540,721012
Rochdale,316114,721013
Rochdale,CA000038,721017
Rochdale,561472,721019
Rochdale,EY478592,721020
Rochdale,2515682,721022
Rochdale,EY395569,721023
Rochdale,EY562503,721024
Salford,EY501847,721332
Salford,EY548193,721344
Salford,EY547926,721347
Salford,EY542367,721350
Salford,EY544045,721351
Salford,EY542143,721356
Salford,EY554782,721378
Salford,EY557208,721379
Salford,EY561316,721385
Salford,EY553428,721386
Salford,EY560888,721389
Salford,EY555480,721391
Salford,EY559128,721394
Salford,EY561914,721395
Salford,2608991,721398
Salford,2508232,721403
Salford,2532238,721408
Salford,2538603,721409
Salford,2519799,721418
Salford,EY358611,721423
Salford,EY551492,721424
Salford,EY552107,721425
Salford,EY400877,721426
Salford,EY536627,721427
Salford,EY543489,721428
Salford,EY549926,721429
Salford,EY342654,721430
Salford,504113,721440
Salford,2684920,721454
Salford,CA000026,721459
Salford,2727975,721460
Salford,2567341,721462
Salford,EY561751,721463
Stockport,2624287,721539
Stockport,2625926,721542
Stockport,2668613,721547
Stockport,2663931,721549
Stockport,2665700,721550
Stockport,2677643,721551
Stockport,2626888,721555
Stockport,2687157,721558
Stockport,EY2660563,721563
Stockport,2748604,721571
Stockport,2739303,721572
Stockport,2748492,721574
Stockport,2753593,721575
Stockport,2700401,721576
Tameside,EY484105,721961
Tameside,EY539227,721964
Tameside,EY540469,721966
Tameside,EY319428,721967
Tameside,EY279564,721968
Tameside,EY563593,721969
Tameside,2527071,721970
Tameside,EY546457,721973
Tameside,2515446,721981
Tameside,EY544756,721985
Tameside,2627288,721989
Tameside,2588418,721992
Tameside,EY456915,721993
Tameside,2605589,722011
Tameside,312155,722022
Tameside,2736290,722024
Tameside,2589577,722028
Doncaster,EY320299,723401
Doncaster,EY270315,723406
Doncaster,EY546218,723410
Doncaster,EY545488,723413
Doncaster,317826,723418
Doncaster,EY482377,723419
Doncaster,EY546655,723424
Doncaster,317973,723426
Doncaster,EY540105,723433
Doncaster,EY271374,723439
Doncaster,EY475239,723441
Doncaster,EY559200,723442
Doncaster,EY543158,723446
Doncaster,EY562294,723449
Doncaster,EY340938,723450
Doncaster,EY552770,723460
Doncaster,EY562819,723461
Doncaster,EY563233,723463
Doncaster,2523307,723464
Doncaster,2538887,723466
Doncaster,2502423,723467
Doncaster,2533805,723474
Doncaster,2537533,723476
Doncaster,EY263158,723481
Doncaster,EY250648,723482
Doncaster,2561069,723487
Doncaster,2574645,723490
Doncaster,2552442,723491
Doncaster,2546922,723492
Doncaster,2522164,723496
Doncaster,2592445,723505
Doncaster,2591891,723506
Doncaster,2584095,723507
Doncaster,2583885,723508
Doncaster,2515751,723510
Doncaster,2633279,723514
Doncaster,2596676,723522
Doncaster,2644469,723524
Doncaster,2666739,723540
Doncaster,2650314,723549
Doncaster,2681196,723550
Doncaster,EY472299,723551
Doncaster,2697688,723552
Doncaster,2680236,723555
Doncaster,2727026,723559
Doncaster,2727396,723560
Doncaster,2727767,723561
Doncaster,2727697,723562
Doncaster,2727121,723565
Doncaster,TY0623033,723566
Doncaster,TY0623023,723567
Doncaster,2743720,723570
Doncaster,2743494,723572
Doncaster,2762681,723573
Doncaster,2729322,723574
Doncaster,2761006,723575
Doncaster,2757609,723576
Doncaster,2774171,723577
Doncaster,EY484453,723579
Doncaster,2749634,723581
Doncaster,TY1223015,723582
Leeds,TY0923020,726684
Leeds,2742190,726685
Leeds,EY373921,726687
Leeds,EY279465,726689
Leeds,EY268600,726690
Leeds,2757625,726694
Leeds,319676,726695
Leeds,2757547,726697
Leeds,2746496,726703
Leeds,SCA170220,726705
Leeds,2758044,726706
Leeds,2756867,726707
Leeds,2758637,726708
Leeds,SCA170248,726710
Leeds,2746415,726714
Wakefield,2550006,727671
Wakefield,2601992,727677
Wakefield,2756417,727680
Wakefield,2585808,727686
Wakefield,2592410,727690
North Tyneside,EY487391,728590
North Tyneside,502888,728600
North Tyneside,2741096,728602
North Tyneside,310161,728605
North Tyneside,EY405503,728606
North Tyneside,EY263645,728607
North Tyneside,EY319537,728610
North Tyneside,310160,728611
North Tyneside,EY551992,728620
North Tyneside,EY554231,728623
North Tyneside,EY552919,728633
North Tyneside,310055,728634
North Tyneside,EY553039,728649
North Tyneside,2536131,728656
North Tyneside,2518294,728659
North Tyneside,2546163,728661
North Tyneside,EY317778,728674
North Tyneside,2597408,728677
North Tyneside,2611906,728681
North Tyneside,2614174,728682
North Tyneside,2637778,728683
North Tyneside,2647836,728686
North Tyneside,EY2681407,728690
North Tyneside,TY1222003,728691
North Tyneside,EY2746342,728692
North Tyneside,2752565,728693
North Tyneside,2739904,728694
North Tyneside,2754813,728695
North Tyneside,2735503,728696
South Tyneside,EY379236,728740
South Tyneside,EY538733,728741
South Tyneside,EY307498,728743
South Tyneside,EY313245,728751
South Tyneside,EY281325,728756
South Tyneside,312485,728759
South Tyneside,EY389815,728766
South Tyneside,EY312461,728771
South Tyneside,EY543542,728775
South Tyneside,EY365321,728781
South Tyneside,EY462726,728789
Sunderland,2757636,728791
Sunderland,2719383,728801
Sunderland,EY540547,728802
Sunderland,EY456473,728803
Sunderland,2525677,728804
North Somerset,EY536659,730091
North Somerset,EY537276,730096
North Somerset,EY549955,730101
North Somerset,EY548658,730102
North Somerset,EY498047,730103
North Somerset,EY554385,730107
North Somerset,EY552132,730114
North Somerset,2502810,730119
North Somerset,118392,730120
North Somerset,EY434299,730126
North Somerset,EY378716,730130
North Somerset,EY460398,730134
North Somerset,2525258,730138
North Somerset,EY412883,730143
North Somerset,2655913,730144
North Somerset,2680820,730147
North Somerset,2674508,730150
North Somerset,2626618,730151
North Somerset,,730155
North Somerset,EY486875,730157
North Somerset,,730158
North Somerset,,730159
Hartlepool,EY333102,731241
Hartlepool,EY442486,731244
Hartlepool,EY321673,731245
Hartlepool,EY458888,731246
Hartlepool,EY539290,731249
Hartlepool,EY488750,731254
Hartlepool,EY489715,731255
Hartlepool,EY561240,731260
Hartlepool,EY562777,731265
Hartlepool,EY2508546,731267
Hartlepool,EY2528643,731268
Hartlepool,2606198,731271
Hartlepool,2585650,731272
Hartlepool,EY400194,731273
Hartlepool,731277,731277
Hartlepool,EY2663791,731279
Middlesbrough,EY402298,731281
Middlesbrough,EY491765,731292
Middlesbrough,2612181,731302
Middlesbrough,2759143,731307
Middlesbrough,2758054,731310
Middlesbrough,312679,731311
Middlesbrough,2690150,731312
Middlesbrough,EY557321,731313
Middlesbrough,2774205,731317
Middlesbrough,2580013,731318
Redcar and Cleveland,EY405913,731402
Redcar and Cleveland,EY444428,731421
Redcar and Cleveland,EY369525,731430
Redcar and Cleveland,EY358550,731434
Redcar and Cleveland,EY466974,731436
Redcar and Cleveland,EY413284,731438
Redcar and Cleveland,EY474029,731443
Redcar and Cleveland,231912,731444
Redcar and Cleveland,EY336719,731448
Redcar and Cleveland,EY477604,731450
Redcar and Cleveland,EY449661,731455
Stockton-on-Tees,EY486103,731468
Stockton-on-Tees,EY360788,731473
Stockton-on-Tees,305773,731478
Stockton-on-Tees,EY319711,731479
Stockton-on-Tees,EY265893,731483
Stockton-on-Tees,EY275474,731489
Stockton-on-Tees,EY439878,731491
Stockton-on-Tees,EY270135,731492
Stockton-on-Tees,EY370758,731493
Stockton-on-Tees,EY423964,731494
Stockton-on-Tees,2524118,731501
Stockton-on-Tees,2532030,731507
Stockton-on-Tees,EY435046,731514
Stockton-on-Tees,2678578,731532
Stockton-on-Tees,2662367,731534
Stockton-on-Tees,EY361768,731537
Stockton-on-Tees,2731568,731538
Stockton-on-Tees,2757369,731539
Stockton-on-Tees,2736802,731540
York,EY448684,734410
York,EY403381,734413
York,EY379564,734417
York,EY491869,734419
York,EY469217,734429
York,EY372230,734431
York,EY427328,734433
York,EY480243,734437
York,EY481347,734438
York,EY102918,734442
York,321180,734445
York,EY447157,734449
York,EY489141,734453
York,321383,734461
York,EY536532,734465
York,321355,734469
York,EY483064,734470
York,EY543560,734473
York,EY338659,734476
York,EY544555,734478
York,EY546880,734482
York,EY392485,734488
York,EY547590,734490
York,EY497528,734496
York,EY445817,734498
York,EY555232,734501
York,321364,734502
York,EY473109,734503
York,EY557386,734508
York,EY563429,734523
York,2552089,734530
York,2570415,734532
York,EY349842,734535
York,2590267,734538
York,2598010,734539
York,2729253,734545
York,2674841,734556
York,2705139,734559
York,2744024,734561
Central Bedfordshire,EY487972,735461
Central Bedfordshire,CA000038,735470
Central Bedfordshire,EY358625,735472
Central Bedfordshire,2737540,735474
Central Bedfordshire,2683319,735475
Central Bedfordshire,CA000038,735476
Central Bedfordshire,2757647,735478
Central Bedfordshire,2757183,735480
Central Bedfordshire,2757662,735481
Central Bedfordshire,2637116,735482
Central Bedfordshire,2680809,735483
Central Bedfordshire,2699258,735484
Central Bedfordshire,2722541,735485
Central Bedfordshire,2764764,735487
Central Bedfordshire,2703064,735493
Derbyshire,EY301628,737762
Derbyshire,EY453961,737766
Derbyshire,207395,737774
Derbyshire,EY497497,737775
Derbyshire,EY395016,737780
Derbyshire,EY423661,737781
Derbyshire,EY485367,737789
Derbyshire,EY433961,737794
Derbyshire,EY547048,737795
Derbyshire,EY423686,737803
Derbyshire,207976,737806
Derbyshire,EY552109,737809
Derbyshire,EY545109,737812
Derbyshire,EY250770,737813
Derbyshire,207317,737815
Derbyshire,EY454975,737818
Derbyshire,EY539360,737820
Derbyshire,207318,737824
Derbyshire,EY312102,737828
Derbyshire,EY404218,737836
Derbyshire,EY289953,737837
Derbyshire,EY550388,737838
Derbyshire,EY545166,737840
Derbyshire,EY477129,737847
Derbyshire,EY383041,737848
Derbyshire,EY546523,737852
Derbyshire,EY269808,737857
Derbyshire,EY544851,737858
Derbyshire,207417,737868
Derbyshire,EY545386,737876
Derbyshire,EY475868,737894
Derbyshire,EY467407,737895
Derbyshire,EY280604,737898
Derbyshire,EY276154,737899
Derbyshire,EY543153,737914
Derbyshire,207681,737917
Derbyshire,207299,737918
Derbyshire,EY225495,737922
Derbyshire,EY556235,737923
Derbyshire,EY539647,737931
Derbyshire,EY442165,737940
Derbyshire,207358,737963
Derbyshire,EY221879,737967
Derbyshire,EY558302,737980
Derbyshire,EY563159,737995
Derbyshire,EY447517,737996
Derbyshire,EY561272,737997
Derbyshire,HCEY00099,738000
Derbyshire,EY482466,738001
Derbyshire,2529322,738015
Derbyshire,EY449472,738023
Derbyshire,2543680,738025
Derbyshire,EY560663,738028
Derbyshire,2546107,738031
Derbyshire,207491,738034
Derbyshire,EY548843,738037
Derbyshire,2514910,738040
Derbyshire,2545123,738045
Derbyshire,2551064,738046
Derbyshire,EY474472,738047
Derbyshire,2538898,738049
Derbyshire,EY315524,738066
Derbyshire,2534703,738073
Derbyshire,EY496080,738079
Derbyshire,2550926,738103
Derbyshire,2621677,738104
Derbyshire,2611457,738105
Derbyshire,2552262,738110
Derbyshire,2611236,738111
Derbyshire,EY366043,738115
Derbyshire,2589439,738116
Derbyshire,2627101,738121
Derbyshire,2628638,738126
Derbyshire,2626782,738127
Derbyshire,EY540576,738129
Derbyshire,2651792,738130
Derbyshire,EY475683,738138
Derbyshire,EY461299,738142
Derbyshire,EY444695,738147
Derbyshire,2679177,738150
Derbyshire,EY229781,738151
Derbyshire,2638938,738156
Derbyshire,2690627,738157
Derbyshire,2699505,738159
Derbyshire,2691146,738168
Derbyshire,2599554,738189
Derbyshire,EY461880,738190
Derbyshire,2689491,738191
Derbyshire,2721147,738197
Derbyshire,2733209,738203
Derbyshire,2701127,738208
Derbyshire,2649539,738209
Derbyshire,2756076,738218
Derbyshire,2756135,738220
Derbyshire,2756155,738221
Derbyshire,TY0723023,738222
Derbyshire,2758184,738223
Derbyshire,2756738,738225
Derbyshire,2768496,738228
Derbyshire,2750138,738229
Derbyshire,2764681,738230
Durham,EY559673,741050
Durham,EY559614,741051
Durham,EY424387,741052
Durham,EY551178,741054
Durham,EY277717,741057
Durham,EY552645,741059
Durham,2498211,741067
Durham,EY332330,741068
Durham,EY483607,741074
Durham,2529448,741081
Durham,2535838,741089
Durham,2577948,741107
Durham,2593714,741120
Durham,2599123,741122
Durham,2740147,741137
Durham,2655755,741140
Durham,2612766,741144
Durham,2681287,741151
Durham,2709864,741159
Durham,2705532,741162
Durham,2701364,741164
Durham,2736409,741171
Durham,2698230,741178
Brighton and Hove,EY488888,742780
Brighton and Hove,EY485453,742802
Brighton and Hove,EY236331,742803
Brighton and Hove,2518495,742807
Brighton and Hove,EY360313,742815
Brighton and Hove,2563829,742822
Brighton and Hove,EY559693,742831
Hampshire,TY0522004,743562
Nottingham,EY473858,744182
Nottingham,EY102215,744198
Nottingham,EY453897,744199
Nottingham,EY473507,744204
Nottingham,EY367927,744210
Nottingham,2599213,744213
Nottingham,EY476391,744225
Rutland,CA00015,749713
Rutland,EY442254,749723
Rutland,EY498018,749725
Rutland,RA00376,749758
Rutland,RA001133,749764
Rutland,RA001288,749767
Swindon,EY432312,753242
Swindon,EY447507,753396
Swindon,EY384224,753397
Swindon,505978,753400
Swindon,EY234468,753402
Swindon,EY496843,753405
Swindon,EY478243,753416
Swindon,EY448592,753423
Swindon,EY548618,753436
Swindon,EY490591,753442
Swindon,EY551185,753448
Swindon,EY294678,753449
Swindon,EY336380,753450
Swindon,EY550501,753456
Swindon,EY557405,753458
Swindon,EY415232,753462
Swindon,EY455288,753465
Swindon,EY393073,753471
Swindon,EY442625,753472
Swindon,2757537,753479
Swindon,2589762,753487
Swindon,506058,753489
Swindon,EY558109,753491
Swindon,505897,753496
Swindon,EY551978,753497
Swindon,EY449207,753498
Swindon,EY544944,753502
Swindon,EY297327,753503
Swindon,EY469329,753504
Swindon,EY557107,753505
Swindon,EY447072,753506
Swindon,EY262156,753508
Swindon,EY234421,753509
Swindon,EY443107,753511
Swindon,EY263984,753514
Swindon,EY383223,753515
Swindon,506003,753517
Swindon,EY383416,753518
Swindon,2588993,753520
Swindon,2586387,753522
Swindon,145238,753525
Swindon,2602801,753527
Swindon,2518462,753531
Swindon,2595064,753532
Swindon,2609323,753534
Swindon,2614449,753537
Swindon,2641704,753539
Swindon,2735121,753543
Swindon,2629862,753544
Swindon,2688657,753547
Swindon,2758736,753549
Swindon,,753550
Swindon,EY366968,753556
Swindon,,753559
Swindon,2756575,753561
Swindon,EY431626,753562
Swindon,2546790,753564
Swindon,EY448649,753566
Wokingham,Ey447353,755142
Wokingham,EY433236,755143
Wokingham,EY418373,755151
Wokingham,EY449123,755153
Wokingham,EY436487,755155
Wokingham,EY535595,755158
Wokingham,EY298772,755159
Wokingham,EY314008,755160
Wokingham,159046,755161
Wokingham,EY344298,755162
Wokingham,EY466979,755163
Wokingham,EY369237,755167
Wokingham,148489,755170
Wokingham,EY308509,755172
Wokingham,EY500032,755173
Wokingham,EY429326,755179
Wokingham,EY470634,755181
Wokingham,148246,755185
Wokingham,148391,755188
Wokingham,EY270073,755190
Wokingham,EY102892,755191
Wokingham,EY438758,755195
Wokingham,EY357172,755198
Wokingham,EY397686,755202
Wokingham,148407,755208
Wokingham,148533,755210
Wokingham,Ey320348,755212
Wokingham,EY431113,755223
Wokingham,EY399121,755226
Wokingham,148583,755228
Wokingham,EY280957,755229
Wokingham,EY423885,755232
Wokingham,EY536661,755234
Wokingham,EY461106,755236
Wokingham,EY437487,755237
Wokingham,2512952,755245
Wokingham,EY561696,755246
Wokingham,EY350355,755248
Wokingham,EY542856,755249
Wokingham,2561345,755250
Wokingham,148420,755252
Wokingham,EY458851,755260
Wokingham,EY2610993,755262
Wokingham,2569412,755268
Wokingham,EY432699,755273
Wokingham,2594449,755274
Wokingham,2514414,755275
Wokingham,2756925,755276
Wokingham,117085,755279
Wokingham,2535506,755280
Wokingham,EY301125,755281
Wokingham,2547184,755282
Wokingham,EY391316,755289
Wokingham,EY561351,755295
Wokingham,2672851,755296
Wokingham,TY0523004,755297
Wokingham,EY344660,755298
Wokingham,2688430,755303
Wokingham,EY337537,755304
Wokingham,EY558578,755305
